report_id,company_name,isin,reported_at,pdf_path,pages_path,blocks_path,year_month,DATE,SYMBOL,COMPANY_NAME,TICKER,SECTOR,MOMENTUM,VALUE,SIZE,BETA,SEDOL,ISIN,RETURNS,report_type
o_8DtKZpq32ojnCXTFZO6ohm,REVVITY INC,US7140461093,2024-06-30,data/reports/REVVITY_INC/o_8DtKZpq32ojnCXTFZO6ohm_file.pdf,data/reports/REVVITY_INC/o_8DtKZpq32ojnCXTFZO6ohm_pages.txt,data/reports/REVVITY_INC/o_8DtKZpq32ojnCXTFZO6ohm_blocks.txt,2024-06,2024-06-28,71404610,"Revvity, Inc.",RVTY,Health Care,-4.33984,0.583,9.47607379075639,1.47775,2305844,US7140461093,-0.0402709,Earnings
o_aDMODeNVZOro7JnZUrzrjc,MCKESSON CORP,US58155Q1031,2023-08-02,data/reports/MCKESSON_CORP/o_aDMODeNVZOro7JnZUrzrjc_file.pdf,data/reports/MCKESSON_CORP/o_aDMODeNVZOro7JnZUrzrjc_pages.txt,data/reports/MCKESSON_CORP/o_aDMODeNVZOro7JnZUrzrjc_blocks.txt,2023-08,2023-08-31,58155Q10,McKesson Corporation,MCK,Health Care,10.1223,0.253,10.9486083749674,0.620035,2378534,US58155Q1031,0.0261928999999999,Quarterly
o_aUY2LbWYp2B4b45Gh7lbzo,MCKESSON CORP,US58155Q1031,2024-08-07,data/reports/MCKESSON_CORP/o_aUY2LbWYp2B4b45Gh7lbzo_file.pdf,data/reports/MCKESSON_CORP/o_aUY2LbWYp2B4b45Gh7lbzo_pages.txt,data/reports/MCKESSON_CORP/o_aUY2LbWYp2B4b45Gh7lbzo_blocks.txt,2024-08,2024-08-30,58155Q10,McKesson Corporation,MCK,Health Care,45.3583,-0.154,11.1860830792733,-0.0464987,2378534,US58155Q1031,-0.0895109,Earnings
o_awHMs9oT3ZroGj9Gnz3zRo,MCKESSON CORP,US58155Q1031,2023-08-02,data/reports/MCKESSON_CORP/o_awHMs9oT3ZroGj9Gnz3zRo_file.pdf,data/reports/MCKESSON_CORP/o_awHMs9oT3ZroGj9Gnz3zRo_pages.txt,data/reports/MCKESSON_CORP/o_awHMs9oT3ZroGj9Gnz3zRo_blocks.txt,2023-08,2023-08-31,58155Q10,McKesson Corporation,MCK,Health Care,10.1223,0.253,10.9486083749674,0.620035,2378534,US58155Q1031,0.0261928999999999,Earnings
o_cHaZIShxaEyfcxo7nSBvgx,UNITED PARCEL SERVICE INC,US9113121068,2023-01-31,data/reports/UNITED_PARCEL_SERVICE_INC/o_cHaZIShxaEyfcxo7nSBvgx_file.pdf,data/reports/UNITED_PARCEL_SERVICE_INC/o_cHaZIShxaEyfcxo7nSBvgx_pages.txt,data/reports/UNITED_PARCEL_SERVICE_INC/o_cHaZIShxaEyfcxo7nSBvgx_blocks.txt,2023-01,2023-01-31,91131210,"United Parcel Service, Inc. Class B",UPS,Industrials,-11.2426,-0.196,11.9373457156844,1.05469,2517382,US9113121068,0.06552,Earnings
o_eipFjNiaV9cKfUOXpmcnCe,MCKESSON CORP,US58155Q1031,2024-03-13,data/reports/MCKESSON_CORP/o_eipFjNiaV9cKfUOXpmcnCe_file.pdf,data/reports/MCKESSON_CORP/o_eipFjNiaV9cKfUOXpmcnCe_pages.txt,data/reports/MCKESSON_CORP/o_eipFjNiaV9cKfUOXpmcnCe_blocks.txt,2024-03,2024-03-28,58155Q10,McKesson Corporation,MCK,Health Care,48.3536,-0.015,11.1685069608232,-0.119722,2378534,US58155Q1031,0.0296121,Event/Other
o_gih9juOjlgQQwUrLQtvqvy,MCKESSON CORP,US58155Q1031,2023-02-01,data/reports/MCKESSON_CORP/o_gih9juOjlgQQwUrLQtvqvy_file.pdf,data/reports/MCKESSON_CORP/o_gih9juOjlgQQwUrLQtvqvy_pages.txt,data/reports/MCKESSON_CORP/o_gih9juOjlgQQwUrLQtvqvy_blocks.txt,2023-02,2023-02-28,58155Q10,McKesson Corporation,MCK,Health Care,38.5071,-0.043,10.7926405566136,0.502683,2378534,US58155Q1031,-0.0748125,Quarterly
o_8m5sOYiKqaGJqEOzGqWYSJ,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,US9297401088,2024-10-23,data/reports/WESTINGHOUSE_AIR_BRAKE_TECHNOLOGIES_CORP/o_8m5sOYiKqaGJqEOzGqWYSJ_file.pdf,data/reports/WESTINGHOUSE_AIR_BRAKE_TECHNOLOGIES_CORP/o_8m5sOYiKqaGJqEOzGqWYSJ_pages.txt,data/reports/WESTINGHOUSE_AIR_BRAKE_TECHNOLOGIES_CORP/o_8m5sOYiKqaGJqEOzGqWYSJ_blocks.txt,2024-10,2024-10-31,92974010,Westinghouse Air Brake Technologies Corporation,WAB,Industrials,72.3734,0.218,10.3903440484557,0.22335,2955733,US9297401088,0.034164,Earnings
o_8yrUzxt5FVnVbiAb588jxU,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,US9297401088,2023-10-25,data/reports/WESTINGHOUSE_AIR_BRAKE_TECHNOLOGIES_CORP/o_8yrUzxt5FVnVbiAb588jxU_file.pdf,data/reports/WESTINGHOUSE_AIR_BRAKE_TECHNOLOGIES_CORP/o_8yrUzxt5FVnVbiAb588jxU_pages.txt,data/reports/WESTINGHOUSE_AIR_BRAKE_TECHNOLOGIES_CORP/o_8yrUzxt5FVnVbiAb588jxU_blocks.txt,2023-10,2023-10-31,92974010,Westinghouse Air Brake Technologies Corporation,WAB,Industrials,14.6577,0.576,9.84736454898429,1.27478,2955733,US9297401088,-0.00235248,Earnings
o_af5ISbdFuXPxvbgftxIpbj,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,US9297401088,2024-04-24,data/reports/WESTINGHOUSE_AIR_BRAKE_TECHNOLOGIES_CORP/o_af5ISbdFuXPxvbgftxIpbj_file.pdf,data/reports/WESTINGHOUSE_AIR_BRAKE_TECHNOLOGIES_CORP/o_af5ISbdFuXPxvbgftxIpbj_pages.txt,data/reports/WESTINGHOUSE_AIR_BRAKE_TECHNOLOGIES_CORP/o_af5ISbdFuXPxvbgftxIpbj_blocks.txt,2024-04,2024-04-30,92974010,Westinghouse Air Brake Technologies Corporation,WAB,Industrials,50.0831,0.238,10.2678289517581,1.11574,2955733,US9297401088,0.105711,Earnings
o_dRqOmMfy6J7E9tX5hR6CYs,UNITED PARCEL SERVICE INC,US9113121068,2024-01-30,data/reports/UNITED_PARCEL_SERVICE_INC/o_dRqOmMfy6J7E9tX5hR6CYs_file.pdf,data/reports/UNITED_PARCEL_SERVICE_INC/o_dRqOmMfy6J7E9tX5hR6CYs_pages.txt,data/reports/UNITED_PARCEL_SERVICE_INC/o_dRqOmMfy6J7E9tX5hR6CYs_blocks.txt,2024-01,2024-01-31,91131210,"United Parcel Service, Inc. Class B",UPS,Industrials,-11.726,0.214,11.7226856097371,1.45697,2517382,US9113121068,-0.0975005,Earnings
o_0LWqfLsCRYVbZI7gJqK6lI,UNDER ARMOUR INC,US9043111072,2023-08-08,data/reports/UNDER_ARMOUR_INC/o_0LWqfLsCRYVbZI7gJqK6lI_file.pdf,data/reports/UNDER_ARMOUR_INC/o_0LWqfLsCRYVbZI7gJqK6lI_pages.txt,data/reports/UNDER_ARMOUR_INC/o_0LWqfLsCRYVbZI7gJqK6lI_blocks.txt,2023-08,2023-08-31,90431110,"Under Armour, Inc. Class A",UAA,Consumer Discretionary,-4.27553,1.367,8.08682437684858,2.10412,B0PZN11,US9043111072,-0.0521091999999999,Earnings
o_0LWqfLsCRYVbZI7gJqK6lI,UNDER ARMOUR INC,US9043112062,2023-08-08,data/reports/UNDER_ARMOUR_INC/o_0LWqfLsCRYVbZI7gJqK6lI_file.pdf,data/reports/UNDER_ARMOUR_INC/o_0LWqfLsCRYVbZI7gJqK6lI_pages.txt,data/reports/UNDER_ARMOUR_INC/o_0LWqfLsCRYVbZI7gJqK6lI_blocks.txt,2023-08,2023-08-31,90431120,"Under Armour, Inc. Class C",UA,Consumer Discretionary,-2.23979,1.437,8.08682437684858,2.07824,BDF9YM2,US9043112062,-0.0714286,Earnings
o_0iPGTUuSbLhaMAEYSyaWaM,CBOE GLOBAL MARKETS INC,US12503M1080,2023-08-04,data/reports/CBOE_GLOBAL_MARKETS_INC/o_0iPGTUuSbLhaMAEYSyaWaM_file.pdf,data/reports/CBOE_GLOBAL_MARKETS_INC/o_0iPGTUuSbLhaMAEYSyaWaM_pages.txt,data/reports/CBOE_GLOBAL_MARKETS_INC/o_0iPGTUuSbLhaMAEYSyaWaM_blocks.txt,2023-08,2023-08-31,12503M10,Cboe Global Markets Inc,CBOE,Financials,19.8003,-0.154,9.66877237505607,0.279991,B5834C5,US12503M1080,0.07574,Quarterly
o_45BiHScMrZ8xUXmZrejMO8,UNDER ARMOUR INC,US9043111072,2024-02-08,data/reports/UNDER_ARMOUR_INC/o_45BiHScMrZ8xUXmZrejMO8_file.pdf,data/reports/UNDER_ARMOUR_INC/o_45BiHScMrZ8xUXmZrejMO8_pages.txt,data/reports/UNDER_ARMOUR_INC/o_45BiHScMrZ8xUXmZrejMO8_blocks.txt,2024-02,2024-02-29,90431110,"Under Armour, Inc. Class A",UAA,Consumer Discretionary,-21.6516,1.303,8.25188263526083,2.26568,B0PZN11,US9043111072,0.175853,Quarterly
o_45BiHScMrZ8xUXmZrejMO8,UNDER ARMOUR INC,US9043112062,2024-02-08,data/reports/UNDER_ARMOUR_INC/o_45BiHScMrZ8xUXmZrejMO8_file.pdf,data/reports/UNDER_ARMOUR_INC/o_45BiHScMrZ8xUXmZrejMO8_pages.txt,data/reports/UNDER_ARMOUR_INC/o_45BiHScMrZ8xUXmZrejMO8_blocks.txt,2024-02,2024-02-29,90431120,"Under Armour, Inc. Class C",UA,Consumer Discretionary,-13.9773,1.321,8.25188263526083,2.19736,BDF9YM2,US9043112062,0.154054,Earnings
o_5AZBiJMe2UJb7S7SAYcz92,CBOE GLOBAL MARKETS INC,US12503M1080,2024-09-30,data/reports/CBOE_GLOBAL_MARKETS_INC/o_5AZBiJMe2UJb7S7SAYcz92_file.pdf,data/reports/CBOE_GLOBAL_MARKETS_INC/o_5AZBiJMe2UJb7S7SAYcz92_pages.txt,data/reports/CBOE_GLOBAL_MARKETS_INC/o_5AZBiJMe2UJb7S7SAYcz92_blocks.txt,2024-09,2024-09-30,12503M10,Cboe Global Markets Inc,CBOE,Financials,33.0905,-0.097,9.9617032879473,0.140829,B5834C5,US12503M1080,-0.00258034,Earnings
o_5WwDNVocubNt5ALMt7KbEM,CBOE GLOBAL MARKETS INC,US12503M1080,2024-03-31,data/reports/CBOE_GLOBAL_MARKETS_INC/o_5WwDNVocubNt5ALMt7KbEM_file.pdf,data/reports/CBOE_GLOBAL_MARKETS_INC/o_5WwDNVocubNt5ALMt7KbEM_pages.txt,data/reports/CBOE_GLOBAL_MARKETS_INC/o_5WwDNVocubNt5ALMt7KbEM_blocks.txt,2024-03,2024-03-28,12503M10,Cboe Global Markets Inc,CBOE,Financials,50.5662,-0.045,9.85338462974973,0.181938,B5834C5,US12503M1080,-0.0430729,Earnings
o_5sLCbSmwwAcxZOZOSSOG5j,UNDER ARMOUR INC,US9043111072,2024-05-16,data/reports/UNDER_ARMOUR_INC/o_5sLCbSmwwAcxZOZOSSOG5j_file.pdf,data/reports/UNDER_ARMOUR_INC/o_5sLCbSmwwAcxZOZOSSOG5j_pages.txt,data/reports/UNDER_ARMOUR_INC/o_5sLCbSmwwAcxZOZOSSOG5j_blocks.txt,2024-05,2024-05-31,90431110,"Under Armour, Inc. Class A",UAA,Consumer Discretionary,-6.65742,1.336,8.00265298323105,1.87124,B0PZN11,US9043111072,0.0683507,Quarterly
o_5sLCbSmwwAcxZOZOSSOG5j,UNDER ARMOUR INC,US9043112062,2024-05-16,data/reports/UNDER_ARMOUR_INC/o_5sLCbSmwwAcxZOZOSSOG5j_file.pdf,data/reports/UNDER_ARMOUR_INC/o_5sLCbSmwwAcxZOZOSSOG5j_pages.txt,data/reports/UNDER_ARMOUR_INC/o_5sLCbSmwwAcxZOZOSSOG5j_blocks.txt,2024-05,2024-05-31,90431120,"Under Armour, Inc. Class C",UA,Consumer Discretionary,-0.911856,1.341,8.00265298323105,1.81313,BDF9YM2,US9043112062,0.0674845999999999,Quarterly
o_8GfFg3Q7Gru8KudFyPTiIP,CBOE GLOBAL MARKETS INC,US12503M1080,2024-12-31,data/reports/CBOE_GLOBAL_MARKETS_INC/o_8GfFg3Q7Gru8KudFyPTiIP_file.pdf,data/reports/CBOE_GLOBAL_MARKETS_INC/o_8GfFg3Q7Gru8KudFyPTiIP_pages.txt,data/reports/CBOE_GLOBAL_MARKETS_INC/o_8GfFg3Q7Gru8KudFyPTiIP_blocks.txt,2024-12,2024-12-31,12503M10,Cboe Global Markets Inc,CBOE,Financials,22.3378,-0.006,9.92872103109707,0.27637,B5834C5,US12503M1080,-0.0947418,Quarterly
o_8IbrolWLVrt5L7jZiMorl8,UNDER ARMOUR INC,US9043111072,2023-11-08,data/reports/UNDER_ARMOUR_INC/o_8IbrolWLVrt5L7jZiMorl8_file.pdf,data/reports/UNDER_ARMOUR_INC/o_8IbrolWLVrt5L7jZiMorl8_pages.txt,data/reports/UNDER_ARMOUR_INC/o_8IbrolWLVrt5L7jZiMorl8_blocks.txt,2023-11,2023-11-30,90431110,"Under Armour, Inc. Class A",UAA,Consumer Discretionary,-32.4,1.28,8.1532255119021,2.16188,B0PZN11,US9043111072,0.188321,Earnings
o_8IbrolWLVrt5L7jZiMorl8,UNDER ARMOUR INC,US9043112062,2023-11-08,data/reports/UNDER_ARMOUR_INC/o_8IbrolWLVrt5L7jZiMorl8_file.pdf,data/reports/UNDER_ARMOUR_INC/o_8IbrolWLVrt5L7jZiMorl8_pages.txt,data/reports/UNDER_ARMOUR_INC/o_8IbrolWLVrt5L7jZiMorl8_blocks.txt,2023-11,2023-11-30,90431120,"Under Armour, Inc. Class C",UA,Consumer Discretionary,-27.1789,1.315,8.1532255119021,2.10683,BDF9YM2,US9043112062,0.191291,Earnings
o_8qlgIO57C37t4MNP4NiZAG,CBOE GLOBAL MARKETS INC,US12503M1080,2023-06-30,data/reports/CBOE_GLOBAL_MARKETS_INC/o_8qlgIO57C37t4MNP4NiZAG_file.pdf,data/reports/CBOE_GLOBAL_MARKETS_INC/o_8qlgIO57C37t4MNP4NiZAG_pages.txt,data/reports/CBOE_GLOBAL_MARKETS_INC/o_8qlgIO57C37t4MNP4NiZAG_blocks.txt,2023-06,2023-06-30,12503M10,Cboe Global Markets Inc,CBOE,Financials,18.7735,-0.15,9.57030509380328,0.375355,B5834C5,US12503M1080,0.0422142,Earnings
o_9oKb3idACfAOyqZ6b5etfr,CBOE GLOBAL MARKETS INC,US12503M1080,2023-09-30,data/reports/CBOE_GLOBAL_MARKETS_INC/o_9oKb3idACfAOyqZ6b5etfr_file.pdf,data/reports/CBOE_GLOBAL_MARKETS_INC/o_9oKb3idACfAOyqZ6b5etfr_pages.txt,data/reports/CBOE_GLOBAL_MARKETS_INC/o_9oKb3idACfAOyqZ6b5etfr_blocks.txt,2023-09,2023-09-29,12503M10,Cboe Global Markets Inc,CBOE,Financials,29.1458,-0.258,9.71128747647174,0.149196,B5834C5,US12503M1080,0.0434171999999999,Quarterly
o_aky6hh85EsctsKQrBDr5xx,UNDER ARMOUR INC,US9043111072,2023-05-09,data/reports/UNDER_ARMOUR_INC/o_aky6hh85EsctsKQrBDr5xx_file.pdf,data/reports/UNDER_ARMOUR_INC/o_aky6hh85EsctsKQrBDr5xx_pages.txt,data/reports/UNDER_ARMOUR_INC/o_aky6hh85EsctsKQrBDr5xx_blocks.txt,2023-05,2023-05-31,90431110,"Under Armour, Inc. Class A",UAA,Consumer Discretionary,-16.1626,0.543,8.04324696084715,2.15073,B0PZN11,US9043111072,-0.187148,Quarterly
o_aky6hh85EsctsKQrBDr5xx,UNDER ARMOUR INC,US9043112062,2023-05-09,data/reports/UNDER_ARMOUR_INC/o_aky6hh85EsctsKQrBDr5xx_file.pdf,data/reports/UNDER_ARMOUR_INC/o_aky6hh85EsctsKQrBDr5xx_pages.txt,data/reports/UNDER_ARMOUR_INC/o_aky6hh85EsctsKQrBDr5xx_blocks.txt,2023-05,2023-05-31,90431120,"Under Armour, Inc. Class C",UA,Consumer Discretionary,-17.1134,0.595,8.04324696084715,2.07181,BDF9YM2,US9043112062,-0.1815919999999999,Earnings
o_axvNVR6QbESuVFHaq5E7Tw,SALESFORCE INC,US79466L3024,2024-05-29,data/reports/SALESFORCE_INC/o_axvNVR6QbESuVFHaq5E7Tw_file.pdf,data/reports/SALESFORCE_INC/o_axvNVR6QbESuVFHaq5E7Tw_pages.txt,data/reports/SALESFORCE_INC/o_axvNVR6QbESuVFHaq5E7Tw_blocks.txt,2024-05,2024-05-31,79466L30,"Salesforce, Inc.",CRM,Information Technology,20.5538,-0.031,12.2608055199906,1.27684,2310525,US79466L3024,-0.1282809999999999,Earnings
o_entONIieLATqogMoSxvlRo,CBOE GLOBAL MARKETS INC,US12503M1080,2023-10-31,data/reports/CBOE_GLOBAL_MARKETS_INC/o_entONIieLATqogMoSxvlRo_file.pdf,data/reports/CBOE_GLOBAL_MARKETS_INC/o_entONIieLATqogMoSxvlRo_pages.txt,data/reports/CBOE_GLOBAL_MARKETS_INC/o_entONIieLATqogMoSxvlRo_blocks.txt,2023-10,2023-10-31,12503M10,Cboe Global Markets Inc,CBOE,Financials,27.4164,-0.329,9.75568367772287,0.048207,B5834C5,US12503M1080,0.0491645,Earnings
o_fRvKDtrRMG5FSja4UZgFgk,SALESFORCE INC,US79466L3024,2023-11-29,data/reports/SALESFORCE_INC/o_fRvKDtrRMG5FSja4UZgFgk_file.pdf,data/reports/SALESFORCE_INC/o_fRvKDtrRMG5FSja4UZgFgk_pages.txt,data/reports/SALESFORCE_INC/o_fRvKDtrRMG5FSja4UZgFgk_blocks.txt,2023-11,2023-11-30,79466L30,"Salesforce, Inc.",CRM,Information Technology,24.3495,-0.328,12.3148320051552,2.01884,2310525,US79466L3024,0.254295,Earnings
o_fSnzb8T68uHmfeYppTMIgE,SALESFORCE INC,US79466L3024,2024-11-29,data/reports/SALESFORCE_INC/o_fSnzb8T68uHmfeYppTMIgE_file.pdf,data/reports/SALESFORCE_INC/o_fSnzb8T68uHmfeYppTMIgE_pages.txt,data/reports/SALESFORCE_INC/o_fSnzb8T68uHmfeYppTMIgE_blocks.txt,2024-11,2024-11-29,79466L30,"Salesforce, Inc.",CRM,Information Technology,30.3372,-0.36,12.6629263780766,1.85849,2310525,US79466L3024,0.132546,Earnings
o_g2biiNyHHGCTplGVJ7jk2Z,CBOE GLOBAL MARKETS INC,US12503M1080,2023-05-05,data/reports/CBOE_GLOBAL_MARKETS_INC/o_g2biiNyHHGCTplGVJ7jk2Z_file.pdf,data/reports/CBOE_GLOBAL_MARKETS_INC/o_g2biiNyHHGCTplGVJ7jk2Z_pages.txt,data/reports/CBOE_GLOBAL_MARKETS_INC/o_g2biiNyHHGCTplGVJ7jk2Z_blocks.txt,2023-05,2023-05-31,12503M10,Cboe Global Markets Inc,CBOE,Financials,25.9142,-0.165,9.54456414894178,0.37249,B5834C5,US12503M1080,-0.0485296,Quarterly
o_gpPAB3Zaj5Jrg9JQ8nXzrx,SALESFORCE INC,US79466L3024,2024-02-28,data/reports/SALESFORCE_INC/o_gpPAB3Zaj5Jrg9JQ8nXzrx_file.pdf,data/reports/SALESFORCE_INC/o_gpPAB3Zaj5Jrg9JQ8nXzrx_pages.txt,data/reports/SALESFORCE_INC/o_gpPAB3Zaj5Jrg9JQ8nXzrx_blocks.txt,2024-02,2024-02-29,79466L30,"Salesforce, Inc.",CRM,Information Technology,75.9428,-0.494,12.5782475645777,1.58936,2310525,US79466L3024,0.0986518,Earnings
o_8YpeQSGP893ibqx5ZBpOF6,BANK OF NEW YORK MELLON CORP,US0640581007,2024-01-12,data/reports/BANK_OF_NEW_YORK_MELLON_CORP/o_8YpeQSGP893ibqx5ZBpOF6_file.pdf,data/reports/BANK_OF_NEW_YORK_MELLON_CORP/o_8YpeQSGP893ibqx5ZBpOF6_pages.txt,data/reports/BANK_OF_NEW_YORK_MELLON_CORP/o_8YpeQSGP893ibqx5ZBpOF6_blocks.txt,2024-01,2024-01-31,06405810,Bank of New York Mellon Corp,BK,Financials,5.84426,2.2,10.6712519461929,1.2296,B1Z77F6,US0640581007,0.0736448,Event/Other
o_bigSKbNvLaCbZyBygcMpjj,META PLATFORMS INC,US30303M1027,2024-10-30,data/reports/META_PLATFORMS_INC/o_bigSKbNvLaCbZyBygcMpjj_file.pdf,data/reports/META_PLATFORMS_INC/o_bigSKbNvLaCbZyBygcMpjj_pages.txt,data/reports/META_PLATFORMS_INC/o_bigSKbNvLaCbZyBygcMpjj_blocks.txt,2024-10,2024-10-31,30303M10,Meta Platforms Inc Class A,META,Communication Services,90.5791,-0.355,14.2167692331832,1.80326,B7TL820,US30303M1027,-0.00848997,Earnings
o_dztiGK769EaJemJowKBEHY,META PLATFORMS INC,US30303M1027,2024-12-31,data/reports/META_PLATFORMS_INC/o_dztiGK769EaJemJowKBEHY_file.pdf,data/reports/META_PLATFORMS_INC/o_dztiGK769EaJemJowKBEHY_pages.txt,data/reports/META_PLATFORMS_INC/o_dztiGK769EaJemJowKBEHY_blocks.txt,2024-12,2024-12-31,30303M10,Meta Platforms Inc Class A,META,Communication Services,62.7425,-0.3,14.2158225236707,1.9039,B7TL820,US30303M1027,0.0203005,Quarterly
o_0brKEGCImPVa6XB8ilg7kx,DOW INC,US2605571031,2023-03-14,data/reports/DOW_INC/o_0brKEGCImPVa6XB8ilg7kx_file.pdf,data/reports/DOW_INC/o_0brKEGCImPVa6XB8ilg7kx_pages.txt,data/reports/DOW_INC/o_0brKEGCImPVa6XB8ilg7kx_blocks.txt,2023-03,2023-03-31,26055710,"Dow, Inc.",DOW,Materials,-5.67216,1.152,10.5470115424605,1.08874,BHXCF84,US2605571031,-0.0416084,Event/Other
o_3DbsOYB7VLyDHK9wjguw2s,DOW INC,US2605571031,2024-05-16,data/reports/DOW_INC/o_3DbsOYB7VLyDHK9wjguw2s_file.pdf,data/reports/DOW_INC/o_3DbsOYB7VLyDHK9wjguw2s_pages.txt,data/reports/DOW_INC/o_3DbsOYB7VLyDHK9wjguw2s_blocks.txt,2024-05,2024-05-31,26055710,"Dow, Inc.",DOW,Materials,21.2699,0.643,10.6055196708294,1.17094,BHXCF84,US2605571031,0.0251318,Annual
o_3UIEdoHgDnabyeDtoyTAhZ,DOW INC,US2605571031,2024-03-14,data/reports/DOW_INC/o_3UIEdoHgDnabyeDtoyTAhZ_file.pdf,data/reports/DOW_INC/o_3UIEdoHgDnabyeDtoyTAhZ_pages.txt,data/reports/DOW_INC/o_3UIEdoHgDnabyeDtoyTAhZ_blocks.txt,2024-03,2024-03-28,26055710,"Dow, Inc.",DOW,Materials,9.79815,0.535,10.618592108338,1.31276,BHXCF84,US2605571031,0.0366857,Event/Other
o_49Zl5HtEQqOZanlIUfDdyx,L3HARRIS TECHNOLOGIES INC,US5024311095,2023-04-28,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_49Zl5HtEQqOZanlIUfDdyx_file.pdf,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_49Zl5HtEQqOZanlIUfDdyx_pages.txt,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_49Zl5HtEQqOZanlIUfDdyx_blocks.txt,2023-04,2023-04-28,50243110,L3Harris Technologies Inc,LHX,Industrials,-18.0815,0.51,10.5357615250582,0.563995,BK9DTN5,US5024311095,-0.0055545,Earnings
o_4mdY2gENQ9AaE2I4hIF5Ak,L3HARRIS TECHNOLOGIES INC,US5024311095,2024-01-26,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_4mdY2gENQ9AaE2I4hIF5Ak_file.pdf,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_4mdY2gENQ9AaE2I4hIF5Ak_pages.txt,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_4mdY2gENQ9AaE2I4hIF5Ak_blocks.txt,2024-01,2024-01-31,50243110,L3Harris Technologies Inc,LHX,Industrials,0.476408,0.701,10.5951316609807,0.876975,BK9DTN5,US5024311095,-0.0104454,Earnings
o_5o7rxUTBxKpwdif7Cm2vfT,DOW INC,US2605571031,2024-12-03,data/reports/DOW_INC/o_5o7rxUTBxKpwdif7Cm2vfT_file.pdf,data/reports/DOW_INC/o_5o7rxUTBxKpwdif7Cm2vfT_pages.txt,data/reports/DOW_INC/o_5o7rxUTBxKpwdif7Cm2vfT_blocks.txt,2024-12,2024-12-31,26055710,"Dow, Inc.",DOW,Materials,-14.9628,1.573,10.2259917853897,0.710662,BHXCF84,US2605571031,-0.0922868,Event/Other
o_6NKEjaKZL2ap3rUXqlBMRH,L3HARRIS TECHNOLOGIES INC,US5024311095,2023-01-27,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_6NKEjaKZL2ap3rUXqlBMRH_file.pdf,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_6NKEjaKZL2ap3rUXqlBMRH_pages.txt,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_6NKEjaKZL2ap3rUXqlBMRH_blocks.txt,2023-01,2023-01-31,50243110,L3Harris Technologies Inc,LHX,Industrials,1.39196,0.508,10.6053035095952,0.500596,BK9DTN5,US5024311095,0.0317466999999999,Earnings
o_7RusP9NuEAfAdNSm4kdZat,L3HARRIS TECHNOLOGIES INC,US5024311095,2024-04-26,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_7RusP9NuEAfAdNSm4kdZat_file.pdf,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_7RusP9NuEAfAdNSm4kdZat_pages.txt,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_7RusP9NuEAfAdNSm4kdZat_blocks.txt,2024-04,2024-04-30,50243110,L3Harris Technologies Inc,LHX,Industrials,11.8915,0.582,10.6255141355897,0.829655,BK9DTN5,US5024311095,0.00445795,Quarterly
o_7wuAM6kkRzXWGpLE8sOsFt,DOW INC,US2605571031,2023-12-31,data/reports/DOW_INC/o_7wuAM6kkRzXWGpLE8sOsFt_file.pdf,data/reports/DOW_INC/o_7wuAM6kkRzXWGpLE8sOsFt_pages.txt,data/reports/DOW_INC/o_7wuAM6kkRzXWGpLE8sOsFt_blocks.txt,2023-12,2023-12-29,26055710,"Dow, Inc.",DOW,Materials,6.80519,1.103,10.564580297177,1.21348,BHXCF84,US2605571031,0.0597100999999999,Earnings
o_8z4LxDXFsh4TBaFm49nbFI,3M CO,US88579Y1010,2024-09-30,data/reports/3M_CO/o_8z4LxDXFsh4TBaFm49nbFI_file.pdf,data/reports/3M_CO/o_8z4LxDXFsh4TBaFm49nbFI_pages.txt,data/reports/3M_CO/o_8z4LxDXFsh4TBaFm49nbFI_blocks.txt,2024-09,2024-09-30,88579Y10,3M Company,MMM,Industrials,79.8292,-0.962,11.2309107179431,0.877697,2595708,US88579Y1010,0.0149231,Quarterly
o_9dcF7Ne5bzCo22SKiZELIa,L3HARRIS TECHNOLOGIES INC,US5024311095,2023-10-27,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_9dcF7Ne5bzCo22SKiZELIa_file.pdf,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_9dcF7Ne5bzCo22SKiZELIa_pages.txt,data/reports/L3HARRIS_TECHNOLOGIES_INC/o_9dcF7Ne5bzCo22SKiZELIa_blocks.txt,2023-10,2023-10-31,50243110,L3Harris Technologies Inc,LHX,Industrials,-27.679,0.716,10.4057235480634,0.989854,BK9DTN5,US5024311095,0.0303814,Event/Other
